iter	F1	Logloss	F1:use_weights=true	F1:use_weights=false	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false
151	0.9878906102	0.04389236047	0.9878906102	0.9878906102	0.9858269684	0.9858269684	0.9899629098	0.9899629098
152	0.9881267858	0.04358250257	0.9881267858	0.9881267858	0.9858793351	0.9858793351	0.9903845066	0.9903845066
153	0.9880980903	0.04333537024	0.9880980903	0.9880980903	0.9859750791	0.9859750791	0.9902302639	0.9902302639
154	0.9882181157	0.04318171415	0.9882181157	0.9882181157	0.9861396824	0.9861396824	0.9903053287	0.9903053287
155	0.9883813876	0.0430292231	0.9883813876	0.9883813876	0.9862925331	0.9862925331	0.9904791088	0.9904791088
156	0.988336324	0.04293782064	0.988336324	0.988336324	0.9863700329	0.9863700329	0.9903104701	0.9903104701
157	0.9882587308	0.04289496352	0.9882587308	0.9882587308	0.9863878819	0.9863878819	0.9901366899	0.9901366899
158	0.9882994479	0.04267008429	0.9882994479	0.9882994479	0.9864567636	0.9864567636	0.9901490294	0.9901490294
159	0.9883308939	0.04253246926	0.9883308939	0.9883308939	0.9865194233	0.9865194233	0.9901490294	0.9901490294
160	0.98849159	0.04181910279	0.98849159	0.98849159	0.9866742753	0.9866742753	0.9903156115	0.9903156115
161	0.9885577065	0.0415598664	0.9885577065	0.9885577065	0.9867917375	0.9867917375	0.9903300075	0.9903300075
162	0.9887408528	0.04139517614	0.9887408528	0.9887408528	0.9869362004	0.9869362004	0.9905521171	0.9905521171
163	0.9888565434	0.04121488837	0.9888565434	0.9888565434	0.9871228539	0.9871228539	0.9905963333	0.9905963333
164	0.9888693621	0.04110457371	0.9888693621	0.9888693621	0.9871821017	0.9871821017	0.9905623999	0.9905623999
165	0.9889238776	0.04097136806	0.9889238776	0.9889238776	0.9872723807	0.9872723807	0.9905809091	0.9905809091
166	0.9889853924	0.04087413858	0.9889853924	0.9889853924	0.987340864	0.987340864	0.9906354082	0.9906354082
167	0.9890290958	0.04079631503	0.9890290958	0.9890290958	0.9874238977	0.9874238977	0.9906395213	0.9906395213
168	0.9891057271	0.04065231013	0.9891057271	0.9891057271	0.9875797409	0.9875797409	0.9906364365	0.9906364365
169	0.989174579	0.04049806316	0.989174579	0.989174579	0.9876894308	0.9876894308	0.9906642002	0.9906642002
170	0.9891847353	0.04043850303	0.9891847353	0.9891847353	0.9877096828	0.9877096828	0.9906642002	0.9906642002
171	0.9892460973	0.04009771947	0.9892460973	0.9892460973	0.987840228	0.987840228	0.9906559739	0.9906559739
172	0.9893555576	0.03972944608	0.9893555576	0.9893555576	0.9879399231	0.9879399231	0.9907752549	0.9907752549
173	0.989338936	0.03954903587	0.989338936	0.989338936	0.9879885762	0.9879885762	0.9906929921	0.9906929921
